id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,bairro,crawled_at
https://www.vivareal.com.br/imoveis-lancamento/vibra-interlagos-2526094016,https://www.vivareal.com.br/imoveis-lancamento/vibra-interlagos-2526094016/,Vibra Interlagos,"Avenida Interlagos, 475 - Jardim Marajoara, São Paulo - SP",34-39,2 Quartos,1 Banheiro,-- Vaga,,R$ 177.900,,Brooklin,2021-10-10 13:53
2532155872,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1100000-id-2532155872/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Flórida - Brooklin, São Paulo - SP",100,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Elevador
Condomínio fechado
Academia
Jardim
...",R$ 1.100.000,R$ 1.008,Brooklin,2021-10-10 13:53
2530109984,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-156m2-venda-RS1781027-id-2530109984/,"Apartamento com 3 Quartos à Venda, 156m²","Rua Joaquim Guarani, 273 - Brooklin, São Paulo - SP",156,3 Quartos,5 Banheiros,2 Vagas,"Condomínio fechado
Aceita animais
Ar-condicionado
Varanda gourmet
Portaria 24h
...",R$ 1.781.027,R$ 1.400,Brooklin,2021-10-10 13:53
2533142705,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-65m2-venda-RS1100000-id-2533142705/,"Apartamento com 2 Quartos à Venda, 65m²","Brooklin, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Varanda
Academia
Área de serviço
...",R$ 1.100.000,R$ 800,Brooklin,2021-10-10 13:53
2534235726,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS2600000-id-2534235726/,"Apartamento com 2 Quartos à Venda, 130m²","Rua Doutor Paschoal Imperatriz, 50 - Brooklin, São Paulo - SP",130,2 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Academia
Espaço gourmet
Ar-condicionado
...",R$ 2.600.000,R$ 700,Brooklin,2021-10-10 13:53
2534687973,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-29m2-venda-RS336000-id-2534687973/,"Apartamento com Quarto à Venda, 29m²","Avenida Doutor Chucri Zaidan, 111 - Brooklin, São Paulo - SP",29,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 336.000,R$ 300,Brooklin,2021-10-10 13:53
2508305305,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1300000-id-2508305305/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Sansão Alves dos Santos, 343 - Brooklin, São Paulo - SP",75,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 1.300.000,R$ 1.250,Brooklin,2021-10-10 13:53
2536665523,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-175m2-venda-RS2600000-id-2536665523/,"Apartamento com 3 Quartos à Venda, 175m²","Brooklin, São Paulo - SP",175,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Mobiliado
Churrasqueira
Área de serviço
Escritório
...",R$ 2.600.000,R$ 2.300,Brooklin,2021-10-10 13:54
https://www.vivareal.com.br/imoveis-lancamento/vivaz-jardim-prudencia-feirao-mcmv-2516225700,https://www.vivareal.com.br/imoveis-lancamento/vivaz-jardim-prudencia-feirao-mcmv-2516225700/,Vivaz Jardim Prudência - Feirão MCMV,"Avenida Cupecê, 1877 - Jardim Prudência, São Paulo - SP",24,1 Quarto,1 Banheiro,-- Vaga,,R$ 193.000,,Brooklin,2021-10-10 13:54
2527319477,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS2249000-id-2527319477/,"Apartamento com 4 Quartos à Venda, 172m²","Rua Pensilvânia, 742 - Brooklin, São Paulo - SP",172,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 2.249.000,R$ 2.526,Brooklin,2021-10-10 13:54
2532547382,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-24m2-venda-RS279000-id-2532547382/,"Apartamento com Quarto à Venda, 24m²","Avenida Doutor Chucri Zaidan - Brooklin, São Paulo - SP",24,1 Quarto,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 279.000,,Brooklin,2021-10-10 13:54
2536632197,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-109m2-venda-RS1200000-id-2536632197/,"Apartamento com 3 Quartos à Venda, 109m²","Rua Nebraska - Brooklin, São Paulo - SP",109,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.200.000,R$ 1.760,Brooklin,2021-10-10 13:54
2515549373,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS2050000-id-2515549373/,"Apartamento com 4 Quartos à Venda, 172m²","Rua Pensilvânia - Brooklin, São Paulo - SP",172,4 Quartos,4 Banheiros,3 Vagas,,R$ 2.050.000,R$ 2.350,Brooklin,2021-10-10 13:54
2536711676,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-54m2-venda-RS580000-id-2536711676/,"Apartamento com 2 Quartos à Venda, 54m²","Rua Guararapes, 450 - Brooklin, São Paulo - SP",54,2 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Bicicletário
Aceita animais",R$ 580.000,R$ 946,Brooklin,2021-10-10 13:54
2528769976,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-84m2-venda-RS1800000-id-2528769976/,"Apartamento com 2 Quartos à Venda, 84m²","Rua Kansas, 1700 - Brooklin, São Paulo - SP",84,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...",R$ 1.800.000,R$ 1.000,Brooklin,2021-10-10 13:54
https://www.vivareal.com.br/imoveis-lancamento/vivaz-jd-prudencia-2524752351,https://www.vivareal.com.br/imoveis-lancamento/vivaz-jd-prudencia-2524752351/,Vivaz Jd Prudencia,"Avenida Cupecê, 1877 - Jardim Prudência, São Paulo - SP",24-40,1-2 Quartos,1 Banheiro,1 Vaga,,R$ 193.000,,Brooklin,2021-10-10 13:54
2523793073,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2650000-id-2523793073/,"Apartamento com 4 Quartos à Venda, 205m²","Rua Arizona, 1064 - Brooklin, São Paulo - SP",205,4 Quartos,6 Banheiros,4 Vagas,"Piscina
Mobiliado
Condomínio fechado
Ar-condicionado
Jardim
...",R$ 2.650.000,R$ 2.100,Brooklin,2021-10-10 13:54
2537000946,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-206m2-venda-RS1500000-id-2537000946/,"Apartamento com 3 Quartos à Venda, 206m²","Rua Nebraska - Brooklin, São Paulo - SP",206,3 Quartos,3 Banheiros,2 Vagas,,R$ 1.500.000,R$ 2.977,Brooklin,2021-10-10 13:54
2522235485,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1250000-id-2522235485/,"Apartamento com 2 Quartos à Venda, 80m²","Rua George Ohm, 330 - Brooklin, São Paulo - SP",80,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Condomínio fechado
Academia
...",R$ 1.250.000,R$ 10,Brooklin,2021-10-10 13:54
2531995280,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-147m2-venda-RS1979900-id-2531995280/,"Apartamento com 3 Quartos à Venda, 147m²","Rua Professor José Leite e Oiticica, 240 - Brooklin, São Paulo - SP",147,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Varanda
Ar-condicionado
Quadra poliesportiva
...",R$ 1.979.900,R$ 1.200,Brooklin,2021-10-10 13:54
